============================================================
Model 000GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R335-1204137000288.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_2_R989-G08A001200126.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R310-1203876200516.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R54-1204137000174.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R1065-G08A001100014.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1203876200132.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R216-1204137000154.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R169-1203876200206.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R416-1204137000283.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R175-1203876200546.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R202-1203876200137.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R818-1204075401128.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R818-1204075401047.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR221-1203876200197.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR23-G08A002300328.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R259-G08MM02600003.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R169-1203876200281.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R818-1204075402130.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR510-G08A001200045.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R96-1204137000426.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1050-G07A004000180.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R795-G07A004000066.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402/NG/1_1_R321-G08A001300022.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_RW43-G08T000600005.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R884-G08A001100398.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R409-1203876200494.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R300-1203876200196.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R180-1203876200512.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R180-1203876200440.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R97-1204075401088.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R818-1204075402450.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R70-1203876200286.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R818-1204075402433.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R778-G08A001200070.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R784-G07A004000306.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R108-1203876200318.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R301-1203876200007.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R307-1203876200111.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R415-1203876200188.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR378-1204137000306.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R935-G08A001200098.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R303-1203876200299.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R180-1203876200236.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1066-G07A004000094.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR378-1203876200441.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R252-1204075400691.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR384-1204137000226.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R303-1204137000375.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R179-1203876200505.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R169-1204137000243.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R307-1203876200311.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R253-1204075402702.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/NG/1_2_R782-G08A001200268.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R31-G08A002300412.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR382-1203876200439.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R3756-1204075402418.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402/NG/1_1_RCN3-1204137000043.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R148-1203876200438.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1203876200012.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R4003-1203781100641.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_RCN3-1203876200389.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R304-1203876200430.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R1166-G07A004000264.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R149-1204137000346.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R91-1203876200098.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R334-1203876200183.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR502-G08MM02600017.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R805-1204075402663.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R180-1204137000311.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R326-1203876200448.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R262-1203876200404.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1068-G08A001200193.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R161-1203876200284.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R291-G08A001100173.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R7009-1203781100128.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PH2-G08A001100040.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R22-G08A002500088.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R1082-G08A001100090.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_ZR204-1204075402687.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R130-1203876200273.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR502-G08MM02600040.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R169-1203876200048.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_IOR4-1204137000406.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R121-G08MM02600026.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R818-1204075401080.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR502-G08A002300292.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR220-1203876200154.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1019-G08A001100081.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R180-1203876200111.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R91-1203876200466.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R297-1204137000102.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R818-1204075402594.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R91-1204137000141.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R406-1204137000430.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1204137000150.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1070-G08A001200200.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R197-G08A001500097.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_ZR204-1204075402885.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R148-1203876200388.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR378-1203876200342.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R332-1203876200034.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R373-1204137000400.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PH1302-G08A002400089.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1203876200503.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R818-1204075402778.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R818-1204075402478.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR382-1203876200041.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR221-1204137000051.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR220-1203876200391.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_2_R750-G08A001100415.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R805-1204075402631.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R353-1204137000118.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R485-1204075402727.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R93-1203876200289.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R137-1203876200106.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R102-G08A002300360.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR391-1203876200041.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R1065-G08A001100427.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R97-1204075402175.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R415-1203876200169.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR221-1203876200411.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R130-1203876200052.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R405-1204137000401.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R101-1203781100218.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R180-1203876200140.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402/NG/1_1_R1608-G08T000600006.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PR502-G08MM02600050.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R175-1203876200330.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R353-1203876200050.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R7009-1203781100522.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R415-1203876200502.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R133-1203876200405.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R290-1203876200329.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R231-1203876200351.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R91-1203876200282.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R63-1203876200278.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1204137000211.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R130-1203876200295.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R818-1204075402841.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1068-G07A004000340.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R818-1204075402707.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R47-G08A001500193.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R818-1204075402498.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R236-1203876200537.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R720-G08A001200199.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R212-1203876200036.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_2_R769-G07A004000221.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1203876200200.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R5008-1203781100093.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R97-1204075402131.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R321-G08A001100048.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R175-1204137000275.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R231-1203876200054.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R402-1203876200482.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R110-1203876200532.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1203876200004.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R216-1203876200456.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1204137000003.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1204137000034.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R231-1204137000002.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R264-1203876200095.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R169-1204137000177.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R26-1204137000177.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R818-1204075402735.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R818-1204075400680.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1203876200339.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R818-1204075402159.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R133-1204137000049.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R1166-G07A004000270.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R54-1203876200169.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R92-1203876200232.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R149-1204137000041.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402/NG/1_2_R7005-1203781100656.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R108-1203876200324.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R935-G07A004000173.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R47-G08A001500081.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R5008-1203781100651.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R180-1204137000157.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R95-1203876200072.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R337-1203876200214.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R726-G07A004000172.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402/NG/1_2_R406-1203876200313.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-G08A001100451.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R239-1204075400356.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R812-1204075400375.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R231-1203876200014.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R805-1204075400231.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R216-1203876200189.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R121-G08A002300218.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R935-G08A001200145.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1204137000193.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R177-1204137000280.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R58-1203876200318.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1216-G08A001200276.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_R818-1204075402630.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R66-1204137000218.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R96-1203876200443.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_PR385-1204137000045.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R784-G08A001100481.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R239-1204075400324.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R180-1204137000199.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R197-G08A001500179.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R800-1204075402627.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R133-1203876200491.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R145-1203876200110.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R333-1203876200038.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R199-1204137000027.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R165-1204075402885.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_4_ZR204-1204075400656.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R49-1204137000288.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1203876200087.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R179-1203876200034.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R202-1203876200325.JPG
GT:000001,  PD:000000,  Path:../dataset/ok_ng_3rd_edition/R_0402/NG/1_2_R259-G08MM02600022.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R1166-G07A004000460.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R11-1204137000108.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R1068-G08A001100215.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_PH2-G08A001200327.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R180-1204137000270.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R380-G08A001400036.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R818-1204075401047.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R721-G08A001200043.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R7009-1203781100370.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R155-1203876200008.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_3_R254-1204075401127.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R47-G08A001500009.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402-P/OK/1_1_R784-G08A001200113.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R227-1204137000334.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_1_R179-1203876200269.JPG
GT:000000,  PD:000001,  Path:../dataset/ok_ng_3rd_edition/R_0402/OK/1_2_R10-1203876200247.JPG
